"x0,y0","x1,y1","x2,y2","x3,y3","x4,y4","x5,y5","x6,y6","x7,y7","x8,y8","x9,y9","x10,y10","x11,y11","x12,y12","x13,y13","x14,y14","x15,y15","x16,y16","x17,y17","x18,y18","x19,y19","x20,y20",label
680.35803,458.05783,661.75977,466.56607,645.61926,447.8899,849.384,452.8469,734.92444,453.88983,729.58307,453.33517,710.6149,450.0644,897.0993,459.3452,800.2568,465.51343,751.50574,462.4957,709.0598,peace
616.6435,736.45026,512.9932,758.2879,483.46725,659.5355,893.8608,690.6597,653.1473,698.0189,579.77356,719.0553,543.6875,643.5257,944.1289,675.24084,777.12067,685.5837,702.2599,686.9236,660.0441,peace
821.7319,425.39932,851.5296,433.64975,870.50104,457.7091,979.9049,430.19623,881.8998,420.2214,938.18286,426.01636,978.5083,453.50772,1034.9799,432.01605,933.2352,422.32184,933.74756,417.5181,945.88983,peace
348.1061,264.44345,349.34985,277.5654,360.73383,233.1755,409.79736,239.06479,366.34515,246.46336,364.20868,261.63547,375.24957,228.08984,428.98187,236.66896,406.3256,244.53049,401.54974,251.93631,402.8446,no_gesture
746.15845,862.66583,839.67145,881.6123,924.61426,677.45483,979.5037,812.5971,820.6952,850.6968,903.6087,861.92474,988.2513,686.0655,1050.547,796.0876,924.20184,845.9007,952.5345,863.5855,988.94556,peace
276.19714,257.1167,260.2156,259.7793,247.46094,278.92087,357.46945,258.2863,292.1939,253.8329,285.12906,254.51042,280.687,282.32175,375.576,263.4606,321.93494,263.63147,297.07104,261.35208,283.50003,no_gesture
326.12445,287.08856,348.74808,293.70767,369.9104,289.36426,364.5433,297.93076,346.6023,295.77484,373.34216,296.47385,395.98163,309.50095,383.64175,313.99448,365.4921,312.55884,371.0647,307.7006,376.1159,no_gesture
241.48163,270.517,206.65965,272.814,187.05104,288.77756,348.89316,255.0075,266.6491,240.16725,250.94968,241.49146,237.9547,263.9465,365.23538,226.7038,306.0785,213.00786,291.83307,213.04231,278.84525,no_gesture
272.6923,256.59695,244.3901,257.22888,232.79468,275.07733,352.3341,263.49936,289.69495,254.11298,275.68625,253.89693,268.61462,284.08167,374.99075,275.8944,321.41864,265.5873,294.29517,255.67628,280.53183,no_gesture
265.18616,247.56987,247.52415,241.09569,254.07819,282.84833,338.02576,276.38812,284.7742,255.48265,284.149,243.99606,296.914,292.623,350.16187,284.4991,312.10028,264.9395,301.89175,245.5465,301.63577,no_gesture
727.4453,782.9349,651.4631,789.45795,605.6413,753.9154,929.59973,794.9751,792.6213,809.86676,751.45087,799.43494,722.49725,781.05383,977.23444,827.9895,861.2517,860.2104,759.39453,853.6583,684.995,peace
791.7259,650.9562,709.978,667.8972,655.8994,578.701,1035.5829,558.69055,874.389,571.8168,802.63135,603.6552,750.382,496.731,1126.1799,473.58572,981.5247,483.90826,915.7563,509.06824,868.0007,peace
974.85913,630.463,1041.1094,616.1535,1115.6611,836.81647,1106.9355,676.45984,1101.8561,623.99554,1219.8544,629.2072,1320.5629,825.00977,1175.796,693.48346,1208.8945,640.36536,1308.8164,632.01587,1380.0209,peace
163.55484,391.9787,164.43335,406.4853,165.24333,367.23083,220.42953,360.17487,175.88739,369.9609,190.26355,383.2692,202.16403,368.87408,229.16045,367.9532,197.78574,380.2644,196.42188,390.0493,199.73885,no_gesture
259.4444,261.50235,237.84581,272.66287,217.59514,281.80447,348.636,264.47,273.8613,260.82666,253.12988,263.97675,231.35689,283.0414,361.0683,274.89285,312.09714,271.67715,280.0289,266.88623,253.0138,no_gesture
237.76857,262.36386,199.76991,279.0781,182.9472,261.95377,341.42056,255.72633,245.72166,261.03397,218.87666,273.05017,198.50986,270.14667,356.4228,271.33276,286.61646,270.53586,249.90184,272.6942,222.64247,no_gesture
750.3584,695.75604,739.9513,709.5594,750.11163,750.74884,933.4861,727.59607,792.94556,741.69403,807.2712,761.76776,827.69385,765.54,960.26404,765.2091,856.2219,782.7669,819.1265,790.2191,803.3613,peace
339.38666,209.57568,372.14072,210.58931,388.167,204.25827,367.53406,201.8494,344.9141,201.14836,376.57504,196.3718,403.78305,207.9527,379.78052,209.43481,356.29166,207.34767,356.7847,198.18826,358.4003,no_gesture
518.5277,911.32446,471.67758,943.13495,428.26486,957.7439,712.3568,918.1781,566.866,932.00977,539.27454,957.68066,502.74417,972.55884,744.41156,951.09766,628.9332,961.05206,575.1345,967.122,523.86273,peace
838.4881,754.3394,839.95074,791.42004,836.3625,784.79596,1006.6875,758.064,890.63367,776.27545,932.10876,814.3957,947.5608,838.74335,1072.4889,815.0068,981.7501,821.2831,992.67236,830.7096,999.95996,peace
261.97763,272.63553,237.99562,276.3958,222.69647,258.5705,322.6934,268.92523,277.27783,274.6356,266.92447,275.59778,253.56538,261.0057,342.6906,270.45468,304.5177,279.23236,277.84076,279.30527,258.76532,no_gesture
197.21074,413.03473,163.88828,425.7358,147.70491,363.61752,304.8579,411.91232,213.22028,427.19296,189.31544,439.8084,179.02634,380.3226,319.8609,412.04465,251.32265,426.59628,232.76112,438.3672,224.6953,no_gesture
293.36072,279.14627,273.49936,284.47403,264.40002,269.5223,349.52502,288.91702,304.1458,284.66724,301.36377,281.18085,303.91644,282.52563,367.63806,296.78952,326.04907,289.85602,303.02753,278.03262,286.98642,no_gesture
344.47168,267.3131,375.84555,272.3441,406.04376,218.4236,367.7013,223.15778,358.0099,228.26048,375.79236,237.4284,401.56033,177.66945,391.2841,172.46458,371.29138,182.81454,389.21912,194.10945,412.19873,no_gesture
418.6305,418.55878,457.67108,426.24146,496.0813,415.85434,540.62225,423.77957,467.09348,438.11868,506.3346,439.54523,535.5223,438.94357,589.86,452.66782,533.6804,463.76364,534.4674,459.97186,545.0012,peace
281.52267,201.30075,257.79892,201.84009,245.44203,209.39975,360.17215,203.34477,315.4155,199.90532,307.9837,196.96573,306.9518,213.61913,380.68628,207.91226,341.7867,207.6168,315.07434,201.85852,300.6835,no_gesture
731.654,713.07574,666.76294,716.88007,648.4475,755.461,905.02606,740.2779,753.5041,757.4575,730.56696,764.19885,708.645,787.4418,952.4499,802.65753,834.46216,810.6452,764.5205,802.2038,719.86896,peace
419.23505,963.4283,375.76035,968.84656,360.057,963.1128,538.3209,965.3951,432.79648,973.0726,395.62964,985.6101,384.4511,992.4054,554.2562,1025.4673,472.17615,1038.3284,416.0049,1028.9813,380.83182,peace
306.9235,282.07376,312.8112,292.44754,324.09863,278.45532,362.63116,267.8953,319.28534,272.82648,327.97168,278.2454,339.78656,281.38904,377.62674,284.43857,343.1092,287.72552,333.1587,284.13525,335.85236,no_gesture
825.79065,714.4663,806.2226,728.5964,790.5616,716.12787,1018.02563,722.0922,888.63586,711.3856,874.1305,710.2657,875.4303,719.45575,1079.4271,725.11316,986.838,716.74695,927.3158,695.3876,880.12573,peace
481.4516,988.59436,471.37708,991.07043,470.6285,975.90173,559.0357,967.9096,494.1221,971.0367,490.20203,969.6308,489.17316,1006.33246,577.9381,1025.4609,518.3432,1021.30475,494.8946,988.7074,486.64386,peace
835.1369,758.32916,812.1883,761.3556,830.27515,738.6141,988.9293,732.88654,859.47296,746.3216,862.61816,747.69135,890.1424,739.5638,1026.2745,766.87286,937.92456,782.992,890.373,766.94904,872.7074,peace
295.57935,273.4184,277.42346,264.4299,256.10104,284.69174,348.84457,283.1378,306.4855,276.40985,308.42383,268.02267,303.55655,291.54987,354.19003,296.31717,324.79175,298.03464,312.28674,287.01852,298.18527,no_gesture
702.04034,955.0225,733.7804,977.3587,790.4974,994.35297,748.8522,945.38025,704.7204,926.7506,745.9176,935.1286,799.38544,1006.5967,805.563,997.49164,764.2184,992.7506,751.6887,996.348,750.53986,peace
733.809,701.5518,682.08875,721.4562,664.712,753.83203,961.8013,716.55316,789.67944,722.68805,745.1388,742.44147,705.2033,774.4241,1023.59827,754.386,877.19226,761.74915,799.78,767.50354,734.90076,peace
279.2007,276.46152,252.16588,279.43158,238.4583,288.32938,357.51025,281.75018,290.74823,284.46603,276.5919,287.4522,269.90167,295.6982,371.49762,295.9815,325.32306,301.84018,298.46066,301.93307,280.2924,no_gesture
272.4461,329.31097,295.48578,338.7815,314.73013,245.5449,293.29126,304.5148,263.53748,321.2978,294.41766,327.61154,319.56238,254.03343,287.6374,296.1384,265.36682,307.84467,271.53986,308.88028,276.4461,no_gesture
647.2004,1131.4274,664.3106,1136.5026,676.06976,1037.7661,746.6115,1117.7092,692.2821,1118.2288,749.25793,1106.292,793.2872,1049.9917,775.8295,1096.7722,744.9498,1096.1793,778.26764,1069.1136,800.8405,peace
284.35703,260.4266,285.4987,265.41235,291.23984,272.16824,344.67365,250.36502,301.80487,249.21704,304.84506,254.57623,310.82608,274.44922,361.20654,263.38345,331.58142,264.15695,319.8195,261.7967,316.8404,no_gesture
750.5715,449.60422,738.48456,466.40988,739.3639,460.7772,910.95624,460.0095,790.4735,460.78952,777.7945,467.0877,770.9478,476.21222,983.2524,481.27933,868.0413,485.5812,826.7773,483.999,814.09796,peace
228.76747,322.8452,262.13925,327.39832,298.21844,209.14784,309.50327,279.68286,250.81003,308.01172,279.0932,311.72995,310.04584,195.16135,327.23657,247.93404,276.30258,278.46024,285.7185,288.2725,304.63837,no_gesture
278.48157,379.8403,250.88525,387.11258,241.2789,358.43234,339.13705,376.31268,288.06015,373.52505,282.40268,365.6448,285.4191,366.70718,347.0317,394.42578,303.8942,388.4182,278.74237,371.8392,264.54147,no_gesture
608.8891,450.1496,617.63873,439.33453,667.7822,512.1202,719.25946,445.9589,641.93555,410.03088,659.02167,395.73425,706.3116,483.49054,750.0219,406.8727,703.76715,353.5266,714.5724,318.55408,748.0631,peace
690.5688,801.31696,743.3278,853.3863,836.0025,455.85385,860.09106,590.04004,708.24567,689.82385,732.4955,748.3733,815.6748,377.11115,927.12756,479.5248,766.624,575.8664,753.64935,636.4684,803.6538,peace
312.05954,804.9415,293.17996,818.5587,285.4912,941.10815,417.39566,855.7388,329.25314,816.329,324.54062,815.2557,311.1943,997.7177,425.26703,932.2024,365.019,900.3988,355.56235,873.19305,337.489,peace
272.30197,256.13428,252.34372,253.38867,240.04419,286.5594,338.28708,261.2484,285.30563,242.75081,284.57297,231.22809,284.4371,285.39114,349.5523,268.3628,304.40384,253.1427,283.4078,236.46162,274.33368,no_gesture
301.48904,473.95538,295.22366,475.81918,290.07208,470.5532,360.25488,469.20334,318.49496,472.18814,318.23932,474.45767,315.8823,470.5519,378.48175,470.93152,348.57166,472.77274,332.02734,472.40387,324.03857,no_gesture
828.6328,770.0007,813.653,793.2098,821.1937,768.91797,977.9029,765.2483,857.71704,777.14624,885.11847,790.70233,911.2605,792.69226,1020.9527,816.202,946.51575,813.3321,932.00586,791.8904,925.3958,peace
630.1717,715.21594,548.0734,726.9355,510.21634,648.4369,787.09283,668.15015,668.94183,678.8795,616.026,695.4713,577.5389,649.9497,819.44855,685.5005,735.6327,692.037,678.63416,682.43317,645.1981,peace
279.11902,199.63501,255.69685,203.49583,248.96208,206.40645,354.7225,201.82944,299.87515,203.17906,276.90173,203.02802,264.5975,212.5843,370.7573,209.74168,322.86823,214.47607,288.87613,213.01865,270.13303,no_gesture
157.04555,356.94168,154.33334,356.0497,150.57202,340.75998,204.79308,328.12125,164.20656,329.4709,168.55458,327.73224,168.1512,333.5054,212.75208,321.61282,181.73248,323.27002,177.8858,316.43277,172.66745,no_gesture
230.57057,331.69342,230.86076,332.49063,233.99677,321.69144,249.01642,330.27783,235.14854,324.6053,246.23299,316.71878,261.34027,332.57867,255.82504,342.24362,241.0995,339.11957,239.69566,324.1755,242.30362,peace
706.4625,706.73175,613.56903,731.89374,561.68945,787.06213,934.58405,729.7099,739.11053,722.5633,689.8885,727.30725,644.3063,794.2856,950.159,747.26624,829.43835,741.58673,784.59106,725.6532,743.749,peace
304.41885,256.28217,289.963,262.22296,280.49484,208.70544,379.55078,237.53883,335.127,252.43091,343.72385,265.14227,354.16705,199.36647,386.7072,219.56926,360.42206,232.89755,367.6612,245.03622,382.76486,no_gesture
284.57886,265.43378,261.0905,266.2066,251.22787,277.059,364.96283,267.74265,297.30655,266.87488,282.4106,266.5822,274.4074,276.49905,376.8294,274.24344,332.17236,273.1038,309.16904,265.78458,298.26044,no_gesture
274.37775,294.5178,268.36002,288.12903,266.93475,298.05853,344.2833,317.00595,292.95926,310.79318,309.58023,296.61063,320.82608,319.77777,351.46582,333.01456,314.11307,324.3538,309.48666,306.6124,305.4679,no_gesture
295.42422,272.32874,303.7261,278.64993,307.08163,276.70908,364.69696,270.86212,309.4489,280.9332,328.07254,289.47324,335.08798,286.8884,380.6677,283.84256,343.50635,289.32294,340.47485,290.0552,339.30496,no_gesture
263.65317,513.7485,234.55634,514.65546,211.73773,515.78754,340.5799,515.76355,283.14017,515.4605,265.24155,515.68555,241.00656,517.0279,356.82477,516.83954,314.62952,516.5436,288.1942,516.2482,256.46167,no_gesture
488.79282,722.32117,472.84875,724.5505,479.07254,747.6963,607.5891,707.07605,515.1848,706.6416,515.96796,718.2449,527.7184,739.4964,633.5732,737.7819,561.1238,749.8348,528.65704,756.1103,517.6296,peace
304.36713,273.2738,309.9685,285.42395,317.24652,281.8479,359.91733,288.83295,326.353,283.33676,344.89462,286.30334,353.55222,303.23093,388.33105,311.42834,359.88577,306.00287,354.85898,301.84094,347.50598,no_gesture
441.12015,964.66766,338.87268,978.20013,288.3516,1023.2429,669.11865,1003.2665,471.748,989.13074,413.63867,1000.99243,365.32132,1077.2251,691.72394,1030.5635,549.5821,1005.40356,498.25525,989.7165,454.37006,peace
796.0142,416.76584,768.67255,420.60455,751.7724,479.59097,988.5935,453.5996,884.70557,432.7024,890.37,422.7181,886.5855,504.32288,1045.4553,482.37695,972.8367,467.03668,939.0564,450.0548,907.02057,peace
732.39856,563.62,699.8538,573.9285,671.7244,549.6045,925.58984,567.962,785.50964,574.0088,752.776,573.6505,718.3153,566.658,986.318,599.74,873.1293,616.21826,800.0677,611.4732,752.4582,peace
285.28568,621.8839,293.68866,624.32117,318.0924,646.63153,367.2378,628.0813,308.92715,605.26404,339.20535,596.35626,365.91968,613.6956,381.17465,596.0734,338.72253,586.07715,346.70996,580.48553,362.29016,peace
298.09222,379.4551,292.27087,385.78833,292.81036,375.06375,374.4017,381.0015,309.8424,375.395,317.17007,371.2403,325.15555,382.22083,385.17123,392.7415,340.6068,386.64877,327.00986,372.74347,316.13718,no_gesture
813.80884,756.97424,794.4701,767.69653,780.3011,716.3253,966.715,713.66876,848.22363,741.9803,837.1704,752.88135,812.99036,727.5273,1002.9334,748.20685,901.7873,775.60065,834.1441,772.32776,789.1784,peace
662.946,714.7884,547.4195,724.39453,498.28336,749.2881,986.1322,720.8107,760.6915,715.87476,692.9901,723.69543,652.3574,754.13324,1054.4902,727.6974,876.62805,716.57196,812.33026,702.88477,774.6266,peace
813.6143,788.502,859.3267,807.5584,896.48,704.78186,977.69434,751.9644,868.32214,768.05444,943.82904,774.274,1000.0527,732.6625,1038.7034,766.99097,962.18866,788.7231,952.85583,792.9694,952.7136,peace
296.53653,267.2092,283.6632,275.69077,289.27222,266.60617,365.3156,258.4236,319.3973,262.35513,328.1138,263.0904,348.77768,276.5629,381.1455,272.67233,341.059,270.94366,322.3588,262.79233,314.09924,no_gesture
677.01306,754.8272,606.27496,772.0813,594.55994,755.5478,909.9693,737.7985,724.55334,742.2931,696.57404,744.05066,708.2483,776.5361,954.61694,774.06024,832.5148,776.341,770.48376,759.85895,739.52026,peace
255.47656,325.05994,268.31616,334.3569,280.32495,265.58496,329.5886,286.57413,276.80624,313.50543,299.81445,318.93472,314.67126,274.88086,350.23642,291.60446,307.2188,309.06094,309.37555,310.4639,313.90445,no_gesture
252.56833,286.30344,202.46959,295.8685,188.16708,289.53717,343.21008,281.79224,262.25726,285.10547,241.4034,292.48593,230.74197,298.34134,351.63205,297.67978,289.96582,294.4334,263.07657,289.43155,250.4395,no_gesture
248.64824,320.13855,258.90207,341.80222,279.6493,227.74498,312.6297,278.629,255.14568,307.67935,281.68597,326.6454,307.23404,221.36955,328.9392,268.5674,297.72205,293.11377,294.68842,305.99835,293.8808,no_gesture
710.2062,704.437,710.8458,713.27625,725.6582,721.40063,953.5061,722.109,801.9489,727.3722,838.62244,729.6664,866.21375,761.60016,1028.9812,771.664,907.85254,770.3998,884.7865,751.38794,874.2992,peace
202.63963,307.1357,175.86124,332.72314,198.29218,260.48633,318.05182,286.92712,231.42004,310.06927,227.81412,333.30133,242.90968,278.82263,348.51837,307.1878,287.8511,328.1695,268.26294,343.81604,260.628,no_gesture
760.2824,783.07166,709.65704,808.1485,681.3224,779.4073,976.01044,818.89075,838.2571,844.6659,847.1806,883.8276,839.9043,840.37933,1034.4857,854.93085,926.4492,860.98663,926.0704,873.63947,920.0664,peace
281.42303,175.493,262.97278,181.83798,252.72841,172.90598,336.85864,172.47232,291.01526,177.10706,280.23248,182.58948,273.1995,179.23816,349.05826,180.21368,316.39023,182.65294,297.35837,182.38104,287.3273,no_gesture
189.21147,376.87927,205.30641,388.58984,222.62868,364.2803,222.00111,367.85516,191.5406,364.91684,210.74586,371.50946,228.41992,364.64508,227.50957,369.2132,197.79819,372.13058,206.51802,377.5974,217.5483,no_gesture
817.60925,466.47177,862.0001,480.31116,908.88635,481.45187,971.854,465.92606,875.0083,465.92984,929.925,470.0731,975.4039,491.5517,1018.0069,481.83557,956.2257,477.71494,966.6321,467.8279,983.1387,peace
777.9432,742.19745,708.0382,761.3524,659.5837,754.22876,975.01984,768.09155,819.0522,799.67,798.71185,827.61395,782.1473,800.4698,997.8932,797.3506,890.5417,812.8727,860.8404,817.9469,837.948,peace
715.9783,463.78442,615.9561,490.0891,568.41876,434.1132,923.6323,440.10367,750.5208,466.30438,682.3831,492.1274,633.8616,425.01575,977.76855,441.354,841.78613,463.3495,751.1508,477.27844,681.69366,peace
742.10706,758.7225,756.1165,760.91315,792.7104,753.31256,944.8523,735.8622,779.9175,734.2269,810.31134,735.07434,844.5095,754.2911,1003.4957,748.8429,879.9418,756.668,865.9212,748.52594,864.852,peace
218.90474,246.22025,255.4646,248.52678,308.41806,296.46216,289.77756,280.58542,214.72794,268.07455,246.60449,269.89267,289.89664,311.63626,285.1084,287.0668,231.90228,277.78058,250.06075,282.83185,279.4757,no_gesture
181.96428,345.05276,160.70073,333.9983,150.19907,335.27676,235.5257,338.4495,181.78949,331.89316,175.0497,319.13025,166.98973,340.80612,234.74171,347.5163,200.3252,338.1824,185.1537,317.33844,174.9181,peace
245.29616,284.97955,220.90106,289.28278,214.42355,268.30664,335.3933,280.23642,250.27017,283.15692,239.74431,284.1612,234.26584,261.564,338.56473,273.2095,279.88132,277.2771,254.91974,275.46674,240.66444,no_gesture
310.53854,275.55908,290.01062,282.82114,284.79443,225.97935,378.18756,249.19759,325.70084,260.6344,309.17938,272.8337,310.53125,209.08922,393.06287,234.48918,345.77338,244.29216,326.9071,252.73206,326.88852,no_gesture
259.77924,258.04385,240.13129,267.1785,229.94531,257.23636,330.4401,261.4131,269.96347,259.45718,258.20755,262.53595,250.11987,264.14014,351.14056,274.52023,305.83844,271.01303,288.7902,265.6525,275.40683,no_gesture
855.8907,743.7663,874.9698,745.19714,939.3968,726.80505,944.69885,745.0657,885.2627,733.29333,913.8067,720.95166,987.4751,765.8037,988.1222,772.4026,913.5948,754.6878,901.46063,718.2735,932.9297,peace
768.9438,731.62067,760.35834,743.7757,763.85724,739.9508,972.3082,722.99255,851.2001,719.31824,879.6846,710.932,904.8146,749.87006,1050.4949,739.9409,940.49066,733.66187,910.63574,710.31085,896.5851,peace
863.843,570.5502,840.78656,572.3293,846.9078,623.7576,1047.9543,614.13324,916.02405,588.0763,931.35535,578.12823,948.24646,644.84076,1087.1158,649.8313,967.4568,636.641,955.4756,620.343,963.2985,peace
825.738,686.3553,792.04095,689.6228,783.20685,708.2909,990.1468,694.97284,876.3336,678.33215,851.6483,677.1133,850.1888,720.5386,1039.2473,724.5956,941.5536,709.6688,897.4784,683.8345,881.07715,peace
754.80334,683.12585,744.56476,699.8785,743.41833,756.7584,908.546,697.58527,807.8944,691.2224,845.8331,718.34515,865.33997,773.77924,961.36053,746.33307,882.3506,750.30237,884.10736,760.09406,896.4342,peace
161.40967,359.15433,150.51315,363.92456,148.14003,357.63748,235.65968,359.68982,190.96619,353.36047,220.42361,353.99365,244.54887,365.19,254.62877,357.78592,220.28267,350.19427,233.20818,344.53326,243.14369,no_gesture
829.5033,780.1372,846.9182,805.31903,868.1299,750.1132,976.7874,753.526,872.06055,760.3292,920.9197,761.56287,960.9042,772.43274,1017.77826,782.0044,951.8435,782.62646,955.79224,770.95166,971.3832,peace
752.1703,725.2216,715.98694,750.1073,709.61847,729.29065,908.2149,722.79565,756.92145,720.3811,759.9723,732.3498,759.1774,744.6571,934.2554,751.23615,832.09515,746.9441,791.53644,737.0604,759.4746,peace
190.1986,239.4941,190.51869,259.16592,218.51689,234.45416,278.1727,216.442,234.61787,227.09334,251.00879,241.90465,279.45862,221.62265,310.19016,208.66243,279.22684,218.86551,293.06332,232.76346,313.73102,no_gesture
179.5455,388.39197,186.27632,403.8834,198.24506,281.06998,225.47572,326.0327,194.17677,360.22296,206.34248,373.98303,224.01025,249.30522,243.76938,294.33734,213.42381,331.8435,216.51994,350.24228,230.41772,no_gesture
716.07043,719.7758,698.888,735.09534,698.03156,705.3988,922.8919,700.65784,772.69446,696.48315,769.7845,700.5642,773.7792,725.0613,980.2869,729.1922,858.3935,732.69293,811.32465,726.34973,789.4145,peace
749.0689,834.7525,735.7987,846.5037,735.4019,941.10046,840.59485,872.6007,773.8608,810.49445,782.26385,809.96967,791.06805,956.43384,870.54944,909.0258,822.0793,858.9894,816.01196,820.86487,819.10236,peace
290.0035,266.3128,296.98148,264.8723,313.18643,263.34094,348.31396,264.811,304.69028,252.20934,326.75098,243.50468,349.71356,265.7954,361.54575,268.5746,331.26172,261.0529,323.30676,248.0279,321.53912,no_gesture
815.0553,688.0747,788.0136,715.84985,790.42456,744.8064,951.16223,708.67694,823.82184,708.0527,805.2815,725.8739,780.7059,765.92114,962.05164,748.2722,850.8771,737.93024,811.8054,726.0559,790.0234,peace
286.2616,261.63464,280.25632,269.86862,275.94574,269.84534,332.93906,252.33655,284.18723,255.2762,287.59604,265.23633,295.4103,261.2801,344.84573,255.56404,306.219,260.95123,285.46066,266.04083,280.856,no_gesture
338.59323,638.13873,333.99686,652.5828,338.866,668.129,379.62064,657.4528,345.02637,646.9279,354.04602,651.2129,367.23355,706.2043,385.75015,706.5016,358.8204,714.98785,360.5738,709.63416,367.5347,peace
349.92313,296.6637,346.10468,299.0995,342.8492,269.6021,382.13705,290.80927,363.4314,297.16345,370.5019,304.1195,382.7055,270.0337,383.32224,280.70322,371.00275,287.6732,378.25046,293.15765,390.86557,no_gesture
866.53784,741.22144,887.59607,758.19635,930.2205,773.673,983.9413,751.4416,894.14075,749.36615,923.7957,750.6338,963.40155,801.54065,1029.3406,804.2081,960.05493,805.4926,957.2443,791.36304,976.8437,peace
516.6384,527.04504,644.23004,468.32745,794.2119,769.2658,708.7493,689.41345,598.9391,583.2151,727.2164,512.0997,876.89417,849.56323,752.7869,769.26306,669.56793,670.25555,719.6996,593.07855,795.24445,peace
260.69153,307.38855,261.5722,313.29742,273.83807,287.1149,344.53168,296.9648,269.46198,303.30243,287.18515,301.81586,302.1707,294.1062,355.677,303.15363,299.95377,306.98462,293.34705,302.80505,291.28058,no_gesture
746.3244,734.94275,719.19073,742.5586,709.7057,680.7142,908.47095,702.3616,781.5562,685.18555,785.5879,681.2299,780.93134,684.2499,951.25214,710.1204,848.6985,715.0333,803.55133,707.92194,776.22473,peace
287.98502,199.22707,275.83804,200.28452,268.0125,218.08932,348.03525,201.74786,298.91083,201.58014,298.8358,202.77687,295.3527,227.42868,354.80896,218.11356,321.71085,214.24132,295.2001,206.27824,273.43597,no_gesture
834.12335,751.8697,838.119,752.71515,842.07825,748.3312,1031.522,726.13995,896.7233,709.07275,935.4693,699.52234,976.3434,739.7684,1081.4878,706.3895,966.9604,687.419,949.781,657.58655,948.6803,peace
678.5557,812.39655,541.47205,818.2376,506.023,893.10547,913.71405,895.3633,759.75854,866.78485,685.473,855.04706,661.7932,984.29865,978.03064,960.665,830.44586,914.5602,747.4908,862.3289,696.07306,peace
252.4045,647.90265,209.75595,670.5997,189.64137,632.55096,358.08157,620.22546,262.66287,622.1139,247.59685,635.33496,235.245,632.2636,372.14783,624.0955,298.7488,621.6033,276.57315,616.13214,260.6986,peace
305.25235,258.44995,338.2157,271.39368,377.51865,272.3226,359.53537,281.92776,323.59955,297.25882,356.49097,305.1893,389.5861,318.42374,374.52734,322.09317,345.97028,330.3135,364.09427,331.49875,387.6407,no_gesture
289.85248,267.89297,288.88907,281.47144,281.0507,276.44406,349.51566,264.96512,312.7355,271.366,324.4132,278.41724,320.7409,285.91125,371.19882,280.62564,344.41476,287.3603,333.31415,287.7875,320.20883,no_gesture
279.26675,244.2348,275.6367,246.38918,267.9431,262.2788,363.10107,238.56374,297.43018,223.38197,301.98456,218.52826,300.1885,260.64755,376.4457,246.73964,327.5763,236.19986,309.95755,224.36574,297.29434,no_gesture
710.9562,448.29993,645.1422,455.33554,628.86743,433.68976,908.8683,441.35898,777.3425,447.52145,757.11945,455.21835,744.76794,438.15045,957.2125,443.92856,847.5553,453.9562,775.17346,454.35178,728.58875,peace
738.4388,688.3947,713.13324,711.0991,701.3751,706.0424,958.8325,674.74725,814.20557,678.0827,809.3196,694.6721,800.3458,714.9247,1020.4341,682.1393,918.0409,682.7302,880.003,676.9736,857.46564,peace
434.2713,1007.8215,494.15833,1052.5,554.45044,997.88293,413.67664,1060.6859,437.50693,1104.7936,503.17175,1152.2626,560.7189,1127.666,446.44635,1199.1049,465.55472,1252.6937,505.20667,1278.2637,543.49384,peace
874.09033,788.7397,984.6751,786.68005,1082.1241,604.19696,895.7523,730.48413,870.8349,734.87085,977.4955,726.8214,1058.6866,546.77936,907.13354,650.4376,908.1408,669.4276,986.00494,673.92816,1039.5093,peace
271.84625,242.76794,244.38557,243.70332,233.91318,275.17505,348.08713,260.50452,280.7423,248.60355,260.56906,244.26889,253.41199,285.24213,359.27728,275.41385,306.69168,264.78497,279.12738,253.43747,265.50476,no_gesture
267.7751,273.71976,246.8588,279.5118,227.96109,292.7661,361.701,286.94507,297.7139,291.38336,291.7748,298.15778,286.50632,311.76767,388.89377,308.6635,343.42078,307.07053,326.60626,304.12488,316.22162,no_gesture
261.27655,265.62607,277.97394,250.48434,307.23535,324.3192,359.3554,293.43335,287.4168,263.37045,302.48834,249.18982,328.00452,312.96967,373.7817,277.52985,325.7412,255.8864,332.56326,246.82054,347.49014,no_gesture
429.76147,187.51022,473.41388,186.29968,510.022,297.95688,425.6371,220.54854,439.97855,203.56734,482.23996,201.80003,517.98975,311.89926,441.42242,253.96716,458.14426,238.62912,489.8525,234.16672,518.05817,no_gesture
787.69073,718.5256,772.3442,739.30774,771.457,698.4896,907.2363,734.25134,809.27844,723.9833,843.6194,723.7337,875.1345,737.485,931.7075,763.9005,858.04047,744.82794,832.9862,714.3161,817.2975,peace
831.7389,1030.908,842.5407,1044.3196,859.4911,1086.4498,953.6666,1089.1078,875.47455,1108.8741,938.09375,1120.7609,988.05206,1166.7439,993.5224,1175.0499,933.37354,1189.8104,945.5271,1178.2993,959.3177,peace
732.0225,670.0051,675.8983,677.9959,679.6957,714.11975,915.32513,662.99756,769.0461,646.6064,761.6834,664.92474,782.5124,703.0367,956.2499,684.9415,852.5559,669.6887,796.54535,664.5206,778.1915,peace
769.7208,773.2933,729.0644,800.7908,697.5558,709.1616,989.64966,725.03015,841.1843,744.30566,809.48926,763.95667,780.16003,710.57446,1023.6605,725.02936,904.9319,752.4117,826.67566,759.35925,768.5694,peace
