"x0,y0","x1,y1","x2,y2","x3,y3","x4,y4","x5,y5","x6,y6","x7,y7","x8,y8","x9,y9","x10,y10","x11,y11","x12,y12","x13,y13","x14,y14","x15,y15","x16,y16","x17,y17","x18,y18","x19,y19","x20,y20",label
289.2909,582.1634,307.33466,533.6585,306.72876,457.39313,300.36615,400.43893,309.36496,357.72452,281.6783,352.6874,274.23184,271.9524,265.29587,249.04535,259.95264,239.86014,267.50955,347.64795,249.1984,275.3118,243.39032,271.7095,248.6617,273.6904,256.374,360.9782,235.87447,300.92358,233.6867,299.1543,240.13724,294.77353,251.94855,380.52008,238.20341,326.8787,234.63078,309.55087,237.34715,292.87997,no_gesture
273.65967,541.9959,258.8712,490.51572,243.16818,412.19073,230.61757,361.6898,236.96942,333.36908,264.7731,335.16943,267.87912,284.5528,264.6003,257.48425,268.03998,245.18515,274.9707,328.88577,281.36124,287.29697,281.92462,273.59427,292.2628,268.10043,283.75937,337.2186,289.43448,301.55353,293.45828,298.09857,305.15158,300.63846,299.65125,352.49292,300.32968,323.35812,302.51,304.5826,304.93155,291.32864,no_gesture
315.242,499.5044,325.67783,388.6961,318.28104,303.7492,321.1541,240.17859,320.19614,194.57928,287.1297,246.89847,234.22098,175.36417,198.01794,144.86198,169.85657,125.10714,258.49506,275.38675,195.99133,200.43655,157.4183,165.14468,130.14073,138.3862,232.20966,311.66608,174.98972,243.99403,141.01826,206.68866,116.327835,178.5496,208.76768,354.69992,166.60014,300.24503,142.43272,267.4001,122.75705,238.42569,no_gesture
260.51495,270.982,286.93393,352.09924,313.8502,418.47394,336.30954,431.801,349.06302,412.1201,276.8879,406.38828,299.21808,465.1692,320.9315,470.20724,338.1082,476.2205,261.2293,380.877,283.94873,422.2571,302.68198,443.4898,318.23346,449.92816,247.84097,337.4579,269.80292,370.74768,289.73654,396.3181,302.6642,426.50592,239.86594,291.67026,251.40842,304.0623,268.7764,318.97174,275.97852,343.44928,no_gesture
408.1858,303.36502,396.35788,284.0014,382.90405,238.07956,367.14343,207.07619,364.6549,188.24321,399.85144,210.97614,391.55096,165.94145,376.4283,143.33731,356.99417,135.38551,396.9598,202.08748,387.7369,166.40787,384.56262,140.44571,385.53125,133.39291,393.80157,202.98112,380.80515,164.05145,382.40082,153.41518,381.085,153.32417,397.16043,205.49478,400.0598,171.90703,405.41736,153.47078,394.3192,145.47911,no_gesture
271.14233,592.40216,260.6834,522.1203,256.94464,436.66867,259.84534,356.34598,275.56415,316.18375,266.33774,344.3842,273.4366,289.4099,272.134,267.52594,270.05035,251.6676,271.1052,356.04477,285.83514,309.1623,281.06363,308.0929,281.52707,315.3903,279.36795,382.9795,292.97864,343.8659,283.4278,360.41412,276.8168,374.24503,289.98853,409.61664,295.85495,377.22675,282.51718,380.45612,271.1667,384.07324,no_gesture
223.15474,599.78326,226.90868,535.88873,215.00095,455.19016,199.7362,400.36783,201.21094,369.92685,213.41031,351.1109,210.07607,301.1738,203.25621,293.87347,196.94547,289.6416,208.37167,347.0982,202.76932,297.92865,197.1107,301.2522,198.17084,303.2123,204.3155,369.1764,195.54745,323.06042,192.98677,330.69553,191.94345,334.5542,205.844,397.87003,204.63618,360.7229,205.77406,342.81937,202.26738,332.29123,no_gesture
324.27863,573.656,277.23416,528.21716,228.55525,466.67072,182.46124,444.63995,140.81805,431.2556,284.42892,355.792,284.31412,274.77954,266.2905,236.11412,246.36995,221.24797,318.00967,347.81546,312.19257,264.18597,295.38412,226.81493,281.41998,209.68037,346.20215,350.51743,341.7326,276.82672,324.19324,251.22389,309.24835,238.16339,372.6171,358.9098,370.7408,289.9953,351.30322,260.3175,329.2641,248.92027,no_gesture
201.92586,643.1108,197.73672,595.6907,202.68936,540.70386,210.09192,495.96768,221.25691,465.29987,173.52293,493.44418,195.61038,455.77893,210.41684,450.0885,214.95062,452.2897,186.1138,493.655,212.98497,457.66864,226.26804,456.6874,231.84642,456.88818,203.72498,504.5462,226.56526,469.11475,234.29721,477.44186,233.91638,479.27902,222.88379,518.3936,240.09929,493.8502,246.61134,490.44116,244.77185,485.9249,no_gesture
308.14722,580.17303,287.99567,513.7205,263.92456,415.3678,253.63408,339.22226,258.68582,299.49542,268.7633,339.82016,253.26855,259.14224,252.41338,220.2231,250.46957,193.5849,287.70267,336.2774,261.98926,266.65814,266.51093,241.46411,275.36298,220.32375,305.10416,353.03098,282.77704,290.4961,287.94846,284.85037,290.96738,271.1394,323.34647,369.20297,303.77274,322.2276,304.71094,303.55927,301.1538,286.06082,no_gesture
298.16318,572.1361,306.56036,513.1594,303.48877,431.2339,306.5104,361.2857,326.70917,330.8418,284.99405,343.89972,286.61334,267.02164,290.2485,245.81328,290.5176,237.31212,274.94952,336.742,272.5206,261.02585,276.64664,254.21912,283.64008,260.22238,268.63867,349.10962,261.98172,275.04242,267.57004,283.56744,271.89285,291.73795,267.20703,365.6569,261.10446,316.86862,262.22342,308.49802,260.07797,307.74512,no_gesture
449.90567,587.6254,402.85724,527.4424,374.02454,454.45377,343.79297,403.53717,348.26617,368.96823,389.54684,368.0803,360.1508,307.9218,351.18045,292.50558,342.13828,297.6872,391.86502,360.29547,372.41254,287.66956,373.5555,289.02353,380.78046,302.66937,396.10126,374.1713,363.92,301.0605,365.05814,310.88678,370.73486,325.3198,407.19748,389.2183,381.93195,326.0288,375.9382,304.05692,369.28806,292.27966,no_gesture
299.07022,562.95966,293.86795,501.88162,279.51263,427.4226,263.03735,376.3231,269.89307,356.03564,275.0033,341.38528,268.68686,293.18805,260.00638,279.59143,256.16177,271.74463,275.47696,341.365,277.2537,308.67343,274.81802,309.632,279.02502,307.4159,279.74896,366.95215,282.61456,340.16885,284.35233,353.92505,286.5463,361.24405,292.8496,396.63507,298.7292,371.42355,303.7609,366.5333,301.4782,366.0176,no_gesture
272.91397,572.2865,283.4688,505.6774,291.19113,438.671,287.80533,396.62964,288.26483,360.34375,291.83658,339.86652,298.5362,288.17947,298.47867,271.5106,297.32117,269.01004,282.84122,341.2841,296.94223,308.54712,294.71866,316.3123,296.6445,328.9336,271.18964,359.1899,288.63394,328.46017,287.8948,348.01892,284.2719,368.0048,263.81622,377.00128,280.87817,351.9265,283.6323,335.8732,276.64508,321.428,no_gesture
259.84622,558.16736,308.90952,509.171,332.15427,450.8764,344.50873,417.15332,370.02707,405.40744,291.19135,329.76688,298.8957,269.60446,301.91916,256.69876,304.03473,256.51373,269.5871,325.01086,272.74216,286.7268,279.7522,290.15836,292.3233,292.79077,249.1746,337.00076,251.85916,308.36545,261.36526,326.09576,275.03012,328.28824,235.90277,358.60568,238.41937,337.81042,241.03214,340.63385,248.68913,335.44455,no_gesture
272.63138,582.92645,276.1972,511.92886,272.62595,432.04123,271.56573,366.08316,284.28708,326.13092,272.60004,336.15784,271.6768,268.9874,270.64542,236.89528,270.25424,215.73566,270.28735,324.84216,271.9969,263.21048,272.86386,253.35005,280.92404,248.56786,268.78564,337.65973,271.405,271.59253,269.50232,273.88373,268.70328,273.54626,273.33188,354.12405,279.36752,313.4979,275.3171,304.67416,264.8066,299.17978,no_gesture
263.6637,544.2826,284.8433,502.41028,296.517,441.5494,291.36874,403.38873,301.67807,380.74423,287.53317,358.3728,291.47443,283.5663,282.71646,248.71921,274.99734,224.19121,263.04904,341.31866,267.1462,278.67737,257.9561,265.0986,260.04846,253.17387,242.9384,342.17453,243.9893,284.66907,235.70555,280.298,232.24512,270.14444,232.761,345.40796,233.03918,303.3166,226.17622,286.2522,217.84787,270.71863,no_gesture
193.10103,600.4172,203.0982,543.136,218.97063,468.25305,229.25104,413.85828,239.93863,372.25647,239.3732,350.7457,272.8261,269.93713,296.85806,226.5794,315.10492,199.59059,231.31483,343.5157,270.5832,258.99106,295.77658,218.94719,313.92136,185.6537,225.90288,355.64474,263.557,278.42838,286.07828,236.5366,310.0717,197.69775,228.78395,380.3464,252.96896,320.79166,271.7646,281.0402,293.05878,243.89415,no_gesture
271.4679,580.58875,288.9303,525.90515,277.01788,434.12958,256.4839,369.8759,248.91321,321.32626,280.50992,358.10666,277.41486,272.95416,274.67386,246.88457,270.07062,233.71841,266.90466,345.30948,260.36444,266.5599,261.46863,248.32677,271.17822,240.62697,254.41763,354.66177,247.04936,278.9061,251.61775,285.92142,257.56476,292.27777,251.65303,365.05612,250.62779,308.74448,253.93135,303.8023,252.32936,307.64508,no_gesture
470.65457,590.4861,470.36273,520.94916,467.69183,436.77133,463.36636,380.5483,465.04892,343.93542,467.07446,333.10242,462.20917,252.21129,462.04517,227.58543,463.00586,221.41893,464.31628,333.83698,462.22122,266.96933,463.03986,246.28444,466.0708,245.3172,463.7097,355.90036,461.83148,295.4373,463.8502,282.45453,466.39764,280.81412,465.8177,385.52856,466.1355,336.13077,467.29886,310.9355,467.89835,294.97995,no_gesture
274.101,607.9009,210.15784,555.045,175.00397,490.41077,168.88902,430.90576,187.68538,399.29587,183.70544,369.8674,193.95314,314.29184,219.9732,337.91306,235.32237,371.19977,226.35808,354.05536,236.46931,305.25235,258.44995,338.2157,271.39368,377.51865,272.3226,359.53537,281.92776,323.59955,297.25882,356.49097,305.1893,389.5861,318.42374,374.52734,322.09317,345.97028,330.3135,364.09427,331.49875,387.6407,no_gesture
187.89983,584.22906,207.00757,516.20825,237.5561,425.35992,247.01746,360.5274,257.9345,315.39655,238.65799,313.64062,273.04974,233.25764,288.37625,176.37161,297.12317,143.25523,234.99588,305.49146,276.02933,228.80676,294.58713,186.40234,304.9448,162.12099,235.95172,315.17172,268.18958,231.34941,286.17065,200.11705,292.5935,174.67265,238.46434,334.6938,259.56415,271.3165,270.1512,234.13716,271.61218,203.9436,no_gesture
309.4379,554.8039,300.8855,506.63895,287.3711,451.82205,264.86703,413.95343,260.6885,380.4597,284.9391,370.78195,264.4342,295.06732,261.9456,258.42587,259.68832,225.7152,284.23383,362.31543,276.3872,284.41388,279.47778,258.17896,283.18573,241.34079,281.63135,374.7283,271.49652,311.5906,278.09332,297.73233,283.33536,283.9911,287.0894,388.12753,283.19348,339.42953,286.21155,311.2183,281.7758,292.9749,no_gesture
386.23453,430.27487,387.8057,382.76718,373.34482,325.4643,346.5892,277.42654,337.86926,248.95503,377.56122,261.21307,363.34842,199.65535,332.63376,169.72804,304.52814,156.32,365.662,257.4339,360.14465,201.61108,340.6114,184.13614,336.645,179.596,362.23654,267.52258,366.28925,214.39978,349.60397,212.78104,338.15994,211.83392,371.68677,277.71844,382.8687,238.08255,373.7994,221.872,358.17438,210.56252,no_gesture
304.42993,550.87354,308.61865,498.1849,301.6393,413.69833,277.6345,359.58514,268.55667,323.08145,299.39255,339.72476,280.88022,270.20154,262.57736,242.26205,247.65799,225.0389,293.03522,327.9453,271.88757,272.30197,256.13428,252.34372,253.38867,240.04419,286.5594,338.28708,261.2484,285.30563,242.75081,284.57297,231.22809,284.4371,285.39114,349.5523,268.3628,304.40384,253.1427,283.4078,236.46162,274.33368,no_gesture
284.55518,580.63904,285.08,517.7492,276.0471,431.21353,261.98737,364.43008,257.54013,318.7432,277.01242,348.0691,270.0896,249.59468,261.89462,198.89119,254.32994,171.12932,279.95462,332.05148,268.39645,254.39165,267.95532,229.96918,276.7322,216.10442,283.45438,342.13492,268.9805,270.31628,270.65125,262.01764,276.67514,258.6332,291.7195,355.72455,283.86334,304.28635,286.59177,281.01895,286.7949,267.0971,no_gesture
264.88257,531.82733,275.6624,493.38632,274.62222,443.73273,259.90863,406.33975,253.79102,382.35278,275.9788,349.19427,269.10403,296.25375,256.27853,287.74295,246.72392,280.77884,272.86407,339.6687,273.39014,312.2814,262.91705,314.87335,261.69446,309.72397,273.17477,350.30026,279.75507,326.38824,273.85794,341.80707,268.6876,346.04694,285.214,361.44153,297.55814,339.0428,290.43915,334.77365,274.83972,328.73526,no_gesture
177.50475,569.2949,210.84616,501.54962,230.37949,431.41394,236.08928,383.0334,251.28827,347.62106,214.48434,328.86053,220.71837,287.69385,220.81142,276.10883,220.20393,275.0297,196.4987,325.40692,203.57703,290.57574,209.0119,286.19577,215.3332,289.79572,180.81271,340.99542,189.6461,300.971,199.74672,301.41605,205.51215,304.5848,171.70235,364.25638,179.53835,331.04086,183.7546,320.9062,184.10512,318.1131,no_gesture
189.12611,515.79474,208.89966,430.28784,223.25082,351.487,242.14009,283.81406,263.22888,226.53539,181.51617,292.7103,183.8527,182.11278,221.22192,128.47765,253.46739,102.55703,190.37708,291.69516,229.52626,176.11137,277.90225,141.40765,308.03525,141.47932,207.9496,308.82623,260.44598,204.75688,305.83023,181.54285,332.6728,179.0256,236.3865,334.17603,287.82492,264.21643,323.78458,240.80093,342.04453,235.18861,no_gesture
382.1069,591.85175,383.14297,517.1446,376.66962,422.68393,368.65985,348.88678,375.64203,296.01816,362.3779,336.98627,357.0898,251.12196,350.09686,208.10686,339.1042,185.54718,359.81995,337.7861,352.19937,264.33493,350.1432,231.65607,357.47937,210.08128,360.0732,359.12302,353.18268,287.86926,349.49725,282.26642,351.92386,269.69827,368.26532,382.4131,364.42023,317.7836,358.13528,294.29663,349.61823,275.2821,no_gesture
221.36551,555.3604,213.30688,500.56522,201.04616,424.21902,188.56615,366.56207,189.0814,329.09702,207.35228,335.62238,199.54369,289.02026,192.46075,276.92468,189.9423,275.83167,211.38853,332.8586,202.22282,298.40652,196.16678,301.96927,196.41066,311.46518,212.19504,348.7976,201.6201,306.2282,199.31624,323.10077,199.51631,340.3902,215.5434,366.43097,207.1695,325.1911,206.70296,321.44226,205.14226,327.80313,no_gesture
291.488,572.34924,290.002,510.08923,281.65878,439.36542,275.68674,385.5162,277.77765,348.27655,275.33466,336.82306,270.80902,279.22797,261.01807,263.74207,252.02449,252.19713,276.91748,339.46042,273.2839,279.45227,269.38278,274.81024,272.1209,269.61658,279.2614,359.34726,279.3815,308.4321,278.03452,324.49918,275.05252,333.5099,286.1758,379.15332,286.40134,338.33844,287.2124,323.4191,280.63562,313.8364,no_gesture
279.12134,550.1566,290.12955,494.50674,282.9532,429.5268,273.47876,378.77728,272.38092,341.22064,272.84418,348.55795,277.245,287.76126,261.18167,269.45987,244.12462,254.85999,266.7153,335.8907,267.08032,288.95892,253.88264,275.52942,250.39095,264.6141,261.79514,342.4798,258.51468,292.73682,245.82477,297.47433,234.5446,303.72946,261.12842,348.4072,259.59552,311.15332,250.67192,291.52692,237.43903,281.01334,no_gesture
283.18304,574.19415,259.57437,503.66214,246.15053,411.81683,250.7759,341.7771,272.08258,294.06348,251.61551,330.02985,259.39496,253.2412,276.7826,200.89915,286.22324,168.51857,268.5598,308.63037,268.07217,236.85768,285.27612,205.44983,301.53098,195.57693,285.574,308.8461,274.06046,239.23558,288.62775,228.66975,302.57648,222.58472,304.96848,315.86325,297.25928,265.26334,305.25888,240.41328,310.9843,227.17444,no_gesture
277.7762,567.1387,296.6086,500.14636,301.48187,437.04648,300.2701,393.5542,308.11008,372.44485,285.05655,357.02148,284.6118,302.6765,291.8534,283.9888,294.00385,277.29846,275.33472,356.3495,282.77725,303.40512,298.0454,315.74118,308.54294,335.42038,273.16595,372.76572,278.90002,321.2611,290.43002,344.90024,293.80035,368.6121,278.20306,393.94626,293.07007,353.65472,300.80713,356.91727,299.69943,365.75385,no_gesture
374.71796,578.57184,351.15594,524.418,344.53894,443.74844,350.4154,371.51398,366.8634,326.20856,360.04752,372.6852,354.77136,301.64056,349.04373,285.01254,351.227,284.66418,368.47174,365.21848,365.10876,287.0365,356.4159,280.5734,359.97424,291.38287,379.9533,369.1272,377.2046,291.54416,367.66953,293.9957,367.3423,306.6029,397.66333,374.36725,400.0233,318.3508,389.88745,304.41962,378.44162,300.5312,no_gesture
379.26825,443.66193,377.89035,391.76242,377.12427,332.73517,363.6512,280.1376,360.13315,235.78659,360.62857,259.51306,366.9182,202.18083,361.66162,178.62819,353.4203,165.43932,361.47574,253.55466,355.29147,197.47432,361.6409,194.0557,379.118,192.81956,368.40118,265.63388,367.1961,215.31367,372.19522,218.81863,378.45523,218.82497,385.38943,279.59622,385.6281,237.2451,386.00107,225.57727,380.99246,218.4595,no_gesture
285.10812,558.91974,291.88803,508.98996,283.86154,433.9715,266.41357,381.02502,267.40186,347.32413,275.51764,354.92715,269.80914,290.08444,268.08566,283.17075,265.95236,288.07642,268.70285,341.72354,264.54636,281.10376,259.4788,276.3089,258.95474,279.3256,267.6684,350.9333,261.83688,297.12506,266.33978,306.52136,270.67096,317.399,276.1055,360.78064,281.80304,322.3821,285.3449,315.58792,283.1474,314.8821,no_gesture
266.24326,571.2061,284.264,509.96814,293.59476,418.6179,302.13605,348.86874,314.52826,304.9363,266.11142,315.94937,271.0325,233.84424,269.1116,198.08562,270.65588,181.89705,250.6064,304.31912,259.71545,230.38419,261.85175,221.97719,276.07648,228.78099,239.54678,314.04788,243.28648,241.40695,242.98312,248.34401,250.05608,250.25482,236.89651,332.65472,238.90453,283.5717,235.00108,277.6379,232.5634,274.9734,no_gesture
286.52066,571.6654,272.19412,518.88104,259.8994,449.35867,260.67017,389.62494,278.32416,355.14774,260.5589,360.34457,258.99075,291.18045,266.07822,256.78168,272.91763,232.50525,265.9722,351.51443,272.80612,307.5919,276.93808,293.3633,285.82144,283.39737,273.06155,364.7365,281.32498,323.099,284.43665,325.3879,288.1081,328.18323,290.22495,380.56943,299.323,343.9995,302.9076,329.69238,298.0029,319.05286,no_gesture
291.91653,569.532,296.12262,511.3531,291.72507,438.28088,274.9556,389.41583,271.747,351.1286,285.73984,334.46606,272.93143,253.88411,265.28244,235.02132,260.7033,224.95667,278.07748,325.6028,272.76465,263.83936,272.86963,251.95091,278.85864,244.2211,273.53436,335.45544,271.46725,278.94418,269.0447,276.56357,266.5596,271.1667,273.0091,347.24744,274.7119,307.6602,274.346,290.1435,269.22446,275.92126,no_gesture
370.2289,613.4904,329.86053,558.43994,294.22827,470.85352,261.10495,391.24152,237.02763,326.8302,306.71857,369.98804,263.52612,279.95242,231.02008,241.64105,216.81163,229.04912,313.6302,366.10855,279.43872,280.6657,244.81769,251.43137,227.46414,241.13289,315.0392,374.86642,287.86688,305.26187,254.44604,283.5537,238.27501,271.3129,323.377,390.88617,297.35754,328.95422,273.30017,307.7621,253.90506,295.38016,no_gesture
271.4923,546.7736,243.42903,486.00333,229.06784,423.1267,228.0177,377.27344,244.97404,350.0317,237.95879,329.6636,234.0679,282.9027,239.83623,257.9765,245.17947,253.2149,247.05496,325.57462,249.49973,286.29675,257.75684,282.26144,269.80225,292.61273,257.62225,344.17224,253.82178,306.74023,261.11627,315.53323,271.12518,328.43008,272.15268,368.01334,270.22412,341.50598,265.5966,334.9812,259.14734,332.78656,no_gesture
281.34464,556.65393,278.5863,496.3887,265.12976,423.94974,254.44972,367.26056,258.80396,339.1393,260.91428,348.32446,254.17343,262.16074,255.41249,226.73427,256.7454,213.69237,252.43248,341.99484,241.66107,272.74167,241.59636,252.51933,251.41322,256.69543,249.77345,360.46786,234.77084,298.5366,237.41136,304.16806,243.0528,327.22675,257.40707,378.26288,257.30106,339.35614,254.91614,328.19095,246.36261,331.75577,no_gesture
388.65012,442.05475,401.95505,398.50482,397.40326,347.9928,392.1064,305.55594,398.82974,277.22964,384.16196,269.81357,383.38354,221.04245,371.0639,201.80147,357.07727,189.56601,370.33783,263.4163,369.1641,220.76529,359.81345,206.88113,361.4157,201.86644,359.9837,273.25613,365.5484,232.42085,367.07996,231.2745,371.05115,232.47057,363.89124,286.22278,376.60934,254.03761,378.02945,235.57294,371.9725,221.68678,no_gesture
299.92676,561.41626,288.65573,517.7432,271.12207,446.7425,245.89343,397.95258,239.13336,365.10217,294.59866,358.17108,288.25366,285.07434,269.7131,247.17284,250.19382,228.41191,290.15573,349.3024,285.30597,293.79712,274.82324,277.86374,273.21548,275.9282,287.9368,364.40695,274.05157,310.95966,266.62137,308.92462,260.4958,312.0676,285.9457,388.33826,282.06314,354.84177,273.95206,337.03726,259.43173,332.3452,no_gesture
302.95865,617.8677,295.39664,548.75684,281.44965,472.04562,269.10953,415.50082,254.19127,377.03302,278.32874,410.65573,265.39557,339.78156,265.49875,301.56586,270.22684,284.5819,275.2766,404.84985,265.1383,330.50775,265.7266,286.58194,272.04715,273.60977,275.01978,409.59888,272.7871,340.0738,279.06912,308.68356,286.038,288.81714,281.02744,419.75427,278.0915,370.15594,272.77014,345.31137,266.33264,325.19183,no_gesture
172.52849,623.1301,198.05789,554.48334,239.39954,463.44144,276.6759,399.74957,318.44882,358.41513,213.78407,352.09305,262.08588,291.3688,295.9268,284.76532,319.18024,296.38058,197.38548,346.5405,252.66733,277.63626,286.06387,279.3988,310.69366,293.0309,187.97559,362.28345,249.13054,299.3786,282.95163,299.66833,309.092,306.03723,184.48363,384.27557,233.51505,338.96844,264.05838,325.6608,291.14914,315.80856,no_gesture
282.76657,572.72406,283.50635,492.74045,278.7166,411.0467,271.18802,345.70074,275.44913,306.35675,273.67426,325.73257,260.4677,253.03639,249.66757,226.94836,247.29498,219.2786,267.51532,322.1854,257.87567,251.36554,251.36473,242.79494,259.34055,247.03412,263.09598,334.28104,253.43166,265.9201,247.73949,273.7092,250.29858,282.13544,265.73535,348.31833,260.46915,294.47476,259.60187,285.0348,257.87357,285.24155,no_gesture
307.27188,564.01483,308.65872,504.2525,300.7126,426.18405,278.13458,370.19656,268.76822,327.23212,291.17517,338.8765,280.80322,269.97156,271.4521,250.15587,265.92148,241.93996,285.91318,328.6828,277.7301,279.6081,269.151,279.8917,269.8454,284.46875,283.8742,342.37973,278.25876,294.88843,268.43048,304.67813,260.18707,316.58527,285.62125,354.5453,284.38565,320.66864,283.46698,304.8652,277.9965,292.01642,no_gesture
310.35635,573.5992,305.22293,508.84494,296.337,432.91287,285.30347,377.34183,284.70844,343.6528,283.79965,345.39124,271.28018,259.51096,267.61115,243.66533,270.81207,229.77808,275.34735,332.67377,256.3485,252.96254,252.31235,260.14755,264.74417,260.06174,269.0911,343.71106,247.10239,268.79965,243.64462,284.61975,250.43471,290.19205,270.83234,355.56522,248.18733,298.20972,245.83101,291.70267,246.46252,291.95343,no_gesture
305.179,569.6708,299.1095,522.07166,281.08713,456.83252,264.70978,408.6941,268.68137,380.97604,263.27774,356.18475,245.2155,291.61954,237.3922,285.28445,232.03053,285.1004,265.58316,341.32355,250.67987,288.795,245.99272,298.57022,251.82266,308.57852,270.71133,346.75604,257.05298,295.8014,254.80995,315.54453,255.9762,330.71558,283.79208,352.32202,274.6391,317.19458,269.6545,313.0177,262.3877,309.50327,no_gesture
394.68225,330.3816,386.53793,295.00806,379.34995,249.81949,370.26028,209.26779,376.58548,182.24391,378.98615,201.63747,370.29764,149.72844,353.46994,122.85816,335.83334,108.8838,370.65564,195.06995,366.0125,149.72192,357.77847,133.41776,362.29956,124.528435,366.51324,201.11078,365.469,158.53638,357.78244,150.06569,357.13763,141.69254,372.5261,210.24205,371.41174,179.65727,361.69604,167.9647,348.26178,159.32181,no_gesture
302.11188,582.8734,293.37796,544.23517,280.11093,470.71497,268.20673,415.02695,267.5933,374.84534,278.0272,361.50034,268.6693,294.8409,268.59866,266.1214,270.3635,241.55344,273.82883,338.5948,270.87863,280.633,274.7335,272.09607,286.6391,263.4299,272.74536,340.62817,268.2698,288.90213,266.58325,292.00867,272.97455,289.83737,280.41028,346.84964,278.7317,308.8701,283.27097,292.72763,286.32138,281.93018,no_gesture
289.47998,591.5731,291.22348,526.49805,284.3881,436.80276,279.61255,374.9449,279.3008,330.98666,287.25183,354.98367,269.89532,272.75665,259.49603,229.21767,253.90839,208.00916,282.669,344.90308,264.97592,267.98706,258.3676,241.24818,265.7111,237.89383,272.76056,356.45114,253.77084,282.8409,250.08034,269.66235,256.10892,265.94046,268.516,371.404,260.91074,322.16196,258.0235,296.29153,256.26947,276.49564,no_gesture
287.54138,590.6849,294.65988,528.60706,292.26913,442.40363,281.595,376.6884,279.15747,339.19986,284.70956,343.4493,287.26108,281.0854,290.57355,251.96101,288.22723,235.03763,281.1017,333.0387,270.34253,259.13272,275.16794,248.71634,282.09305,256.94318,280.73108,342.82806,270.7649,270.3814,279.90613,291.77335,282.8596,313.6832,283.08475,356.02454,282.2813,304.2397,291.46512,296.19446,292.19104,302.27402,no_gesture
276.2946,544.736,266.5173,472.94598,272.51785,386.36853,285.8408,315.68015,308.25824,270.11447,241.21732,304.1655,264.78583,211.61288,311.50034,188.59995,346.01733,194.53966,243.50735,305.16284,277.0942,210.49689,323.46545,199.42386,355.63187,215.6354,253.53679,317.3579,291.93463,232.98561,331.19696,217.88618,358.94354,225.72832,273.16208,333.4558,303.26056,266.02182,330.05145,247.06209,349.44125,243.1039,no_gesture
284.6497,567.49567,287.92175,504.79416,274.41425,422.299,261.85956,356.12238,265.23636,317.54755,274.575,342.90564,262.26974,285.85995,254.20332,271.95422,252.71793,268.35165,271.44345,335.23386,259.57764,286.8748,250.0562,282.64316,252.624,284.33368,268.34634,350.47525,262.36588,305.35495,257.11658,309.7875,256.98315,312.09866,272.40552,371.5094,273.30722,334.40512,269.0083,321.47913,262.5301,311.70752,no_gesture
250.9999,531.4203,323.76538,467.68942,367.61826,380.5185,372.7168,313.21262,367.3956,280.76352,305.48364,269.43875,331.68726,210.52193,350.43042,215.1111,357.54108,238.42577,254.60786,251.28532,294.01892,192.62625,313.886,198.36606,318.70682,227.5393,215.38153,254.20256,261.19598,193.96191,283.9676,202.15402,291.42032,223.94023,186.99263,269.30164,222.5875,218.37447,243.02333,216.49904,251.66716,229.12578,no_gesture
180.46939,561.96356,174.0881,521.6837,164.24709,454.75305,156.1666,402.1338,161.58252,368.83115,159.22752,344.93417,158.48436,283.60968,160.53127,267.8095,164.12268,269.6249,166.54112,336.10382,161.10033,288.2105,161.78969,275.44986,168.20387,279.2628,172.9028,350.90225,167.2155,310.70477,169.5059,308.1627,176.6601,312.2117,181.84012,377.5889,180.58249,340.6475,180.40593,327.50586,181.81421,320.478,no_gesture
213.56242,564.07874,172.01366,461.89465,165.75084,364.4738,177.777,286.06448,184.59912,223.48769,224.06085,337.1338,268.27444,299.65173,297.24554,286.11014,323.9522,273.2572,249.29922,373.03152,301.4653,345.27805,333.84027,325.10147,364.98157,306.50726,261.57803,415.55615,310.5836,392.57416,334.99142,370.0027,359.37872,354.85477,270.52222,462.80078,304.1562,447.0307,320.0557,428.8338,333.28198,413.41458,no_gesture
214.55894,568.0962,231.9559,494.16022,239.05962,417.44864,239.0837,363.44028,248.39137,328.9071,219.3002,318.56775,221.4467,248.53429,215.33385,220.70456,214.65422,218.71182,199.83098,330.8298,207.45357,270.11957,201.8002,260.0311,203.54825,273.872,182.5244,356.89114,185.24382,297.22583,180.27698,292.06207,179.04768,305.58627,172.16243,386.48077,168.25574,340.26324,164.03203,324.5265,160.3497,325.38486,no_gesture
259.9033,524.01855,228.97107,451.69818,223.03545,372.88202,234.64865,315.09503,257.9067,279.05624,230.54564,334.03427,242.47873,263.95084,253.01617,226.84708,257.1222,201.53242,253.73505,324.32928,289.92038,276.20923,297.89017,269.01343,296.63516,264.4482,281.3466,329.80466,321.46286,293.6722,321.2532,308.37003,313.425,320.5639,305.01688,334.77252,334.10944,317.60858,334.65433,331.6189,326.7929,348.63498,no_gesture
288.85788,557.1671,288.0312,505.01224,278.09433,437.62625,268.04993,391.82782,266.0723,355.2295,277.4438,351.84167,258.6731,294.4447,244.00764,279.3198,231.59052,273.4171,279.93008,333.08337,266.80667,278.50504,263.3673,272.869,265.74008,275.149,283.21988,338.52353,269.92413,287.9359,266.12323,284.5141,262.3042,283.80408,292.46536,350.5968,280.2947,311.47995,272.9936,296.03223,259.43005,288.584,no_gesture
